,mispelled_words,mispelled_words_frequency
2297,"{'strugle', 'shool', 'abnsent', 'thatnthen', 'b', 'wich', 'theur', 'youre', 'tp', 'becase', 'classwork', 'skool', 'counselour', '12th'}",0.002324423044994189
2298,"{'examplewith', 'interneton', 'technologymost', 'differents', 'peoplethe', 'thingson', 'youtubers', 'thingslike', 'childrenin', 'technologylike', 'devicesthey', 'examplefor', 'alsoon', 'alsothe', 'peopless', 'secretariesteachersdoctorsand', 'medias', 'alsoif', 'deathin'}",0.003326330532212885
2299,"{'speciall', 'selfreliance', 'precupation', 'instincs', 'taked', 'succefully', 'doesnt', 'reffer', 'youre', 'responsabilitie', 'especificaly', 'happend', 'isnts', 'decions', 'isnt', 'basicaly', 'shoult', 'hardnees'}",0.005555555555555556
2300,"{'selfrespecting', 'selfesteem', 'didnt', 'selfrespect'}",0.0018788163457022077
2301,"{'hasnt', 'clases', 'frezzing'}",0.0013134851138353765
2302,"{'p', 'sneake', 'jsut', 'sneking', 'grilfriend', 'm', 'stuiped'}",0.0023148148148148147
2303,"{'twentyfive', 'examplesome', 'examplethe', 'additionattend', 'finallyeverything'}",0.001669449081803005
2304,"{'calssroom', 'sholud', 'histroy', 'usemy', 'distorton', 'classwork', 'chage'}",0.00411522633744856
2305,"{'emersons', 'tranp', 'culturedifferent', 'tranps'}",0.0011638056444573757
2306,"{'conclution', 'inventes', 'endersons', 'havy', 'thier', 'brote', 'conected', 'technogy', 'enderson', 'aceted', 'accomplishement', 'unwriten', 'chages', 'mantain', 'preform', 'sorrounded', 'expretion', 'emgrace', 'acepted', 'costantly', 'sociaty', 'everyboby', 'selve', 'othes'}",0.010825439783491205
2307,"{'didnt', 'shool', 'heshe', 'alot', 'expreinces', 'embergo', 'highscool', 'shouldnt', 'libary', 'billionairs'}",0.004329004329004329
2308,set(),0.0
2309,{'selfreliance'},0.0004363001745200698
2310,set(),0.0
2311,"{'freinds', 'asssignments', 'youre', 'mistakethey', 'classwork', 'mightve', 'isnt', 'fortnite', 'homesworks', 'instagramsnapchat'}",0.004106776180698152
2312,set(),0.0
2313,{'genially'},0.0004144218814753419
2314,{'isnt'},0.0008077544426494346
2315,"{'heshe', 'theyre', 'youre', 'yourre', 'shehe', 'shouldnt'}",0.001692524682651622
2316,"{'doesnt', 'understandinstead', 'folow', 'classwork', 'clientsand'}",0.0016371971185330713
2317,"{'vedeo', 'wich', 'learnig', 'oline', 'conclucion', 'oction', 'schols', 'lern'}",0.0051513200257566
2318,{'didnt'},0.000328515111695138
2319,"{'didnt', 'soccerfootball', 'conpanies'}",0.0011202389843166542
2320,{'possitive'},0.000741839762611276
2321,"{'husbandwife', 'youre'}",0.0007426661715558856
2322,"{'deligent', 'knowledges', 'hardtimes', 'deligence', 'proficent', 'somthings'}",0.002944062806673209
2323,"{'didnt', 'wasnt', 'familys'}",0.0010193679918450561
2324,"{'whith', 'eventhey', 'heshe', 'defently', 'himher', 'shameafraidscared', 'hisher', 'conclusionparents', 'thattaking', 'isnt', 'safeand', 'teachersthey', 'themasking'}",0.0029633006610439937
2325,"{'dotherefore', 'didnt', 'abble', 'studytherefore', 'woudnt', 'allthrough', 'bulllying', 'coudnt'}",0.0030165912518853697
2326,"{'doesnt', 'allif', 'newhealthier', 'lotthey', 'howeverit'}",0.003481894150417827
2327,"{'enginnering', 'becauase'}",0.0009537434430138292
2328,"{'comunicate', 'apportunties', 'wactching', 'attenidg', 'freind', 'whcih', 'benifits', 'freinds', 'wihtout', 'poblem', 'chatacter', 'diffuicult', 'preperation', 'wouldt', 'benifts', 'comunicating', 'massege', 'freindly', 'conferencig'}",0.004146660846791794
2329,{'genericschool'},0.0004662004662004662
2330,"{'didnt', 'conclussion', 'studing'}",0.0019404915912031048
2331,"{'didnt', 'theyre', 'isnt', 'doesnt'}",0.0010400416016640667
2332,"{'thier', 'teahcers', 'bceuase'}",0.002074688796680498
2333,"{'carrer', 'forgered', 'conteins', 'stiding', 'oportunities', 'clases', 'helpfull', 'contein', 'oprtunities', 'heshe', 'progams', 'hisher', 'studing', 'arenot', 'oportunity', 'becuse', 'didnt', 'progam', 'colledge', 'correcly', 'elapse', 'learnd', 'ecconimicaly', 'clasess', 'prefert', 'interuption', 'borred'}",0.00707361802462667
2334,"{'michelangelos', 'personalty', 'youre'}",0.0007915567282321899
2335,"{'debttaxes', 'samsung', 'youre', 'fastfood', 'achive', 'standers', '2nd', 'tmnt'}",0.009334889148191364
2336,"{'challenigs', 'easire', 'challengs', 'difficults', 'diffecult', 'nagitive', 'attuide', 'challengesfailures', 'challnge', 'intersting', 'oppotrunity', 'achive', 'belives', 'succesful', 'benfits', 'intersing', 'lossing', 'atomsphere', 'indecteds', 'piont', 'gaols', 'haveing', 'makeing'}",0.012651265126512651
2337,"{'differnet', 'becase', 'familiy', 'agian', 'senceirly', 'situition', 'genericname', 'doesent'}",0.006211180124223602
2338,"{'tv', 'genericcity', 'doesnt'}",0.0020632737276478678
2339,"{'didnt', 'wasnt', 'vuitton', 'moncler'}",0.0016207455429497568
2340,{'elbert'},0.0006385696040868455
2341,"{'confortable', 'didnt', 'unconfortable', 'conferencingin', 'ejercise', 'imformation', 'importat', 'diffult', 'benfit', 'recourses', 'morningt', 'necesary', 'desmostrate'}",0.002653061224489796
2342,"{'churchills', 'fuilures', 'haved', 'becuase', 'genericcity', 'buteven', 'tv', 'genericname'}",0.001486712506968965
2343,"{'storys', 'differents', 'liofe', 'investige', 'tehy'}",0.00202020202020202
2344,"{'usally', 'opinon', 'spening', 'aswell', 'butterflys', 'familyfriends', 'beatiful', 'isnt', 'relex', 'd', 'actvities', 'varities'}",0.004066418163334463
2345,"{'bagpack', 'tescher', 'pockects', 'enven', 'waht', 'reassons', 'agianbut'}",0.005937234944868533
2346,"{'t', 'didnt', 'housefoodand', 'theyre', 'churhill', 'hout'}",0.003331482509716824
2347,"{'herhes', 'theyre', 'tryingtry', 'classschool'}",0.0012949174490126255
2348,"{'t', 'didnt', 'genericname', 'ib'}",0.0017490161783996502
2349,{'trysucceed'},0.0007272727272727272
2350,"{'theand', 'fridayhaving', 'thingsand', 'jumpcatch', 'workdays'}",0.003182686187141948
2351,"{'didnt', 'genericname'}",0.001594896331738437
2352,"{'locationname', 'studentname', 'schoolname', 'contry', '8grade', 'languagename'}",0.014705882352941176
2353,{'booksshop'},0.0006009615384615385
2354,{'leadercaptain'},0.0016181229773462784
2355,"{'olyimpics', 'faild', 'talen', 'peolpe', 'untill'}",0.002486325211337643
2356,{'d'},0.0016835016835016834
2357,set(),0.0
2358,"{'problemsand', 'butsome', 'examplemy', 'lakersduring', 'beforeand', 'myselfand', 'itand', 'butsometimes', 'homeand', 'genericname', 'didnt', 'advanceit', 'georgeand', 'gamebut', 'testand', 'examplepaul', 'pauls', 'b', 'weeksand'}",0.008895131086142321
2359,"{'seld', 'fustrated', 'srudents', 'pogram', 'beacuse'}",0.003918495297805642
2360,"{'wasnt', 'scinece'}",0.001607717041800643
2361,"{'ideashelping', 'opportunnity', 'differents', 'somethinggiving', 'wayshelping', 'helpfull', 'fasterand', 'opinnion', 'comminicates', 'assignes'}",0.00449034575662326
2362,set(),0.0
2363,"{'teacheing', 'paytention', 'conserder', 'thereforce', 'resoucre', 'importante', 'shouldnt', 'besy', 'libary'}",0.0027675276752767526
2364,"{'4th', 'didnt', '6th', '1st', '5th', '7th', '3rd', '2nd'}",0.005232177894048398
2365,"{'libreries', 'familythey', 'hepl', 'sime', 'ect', 'stuped', 'dissapoinment', 'technnology', 'despreviate', 'assigments', 'tratment', 'techonology', 'usining', 'healty', 'monts', 'waysand'}",0.004103616311874839
2366,"{'bruh', 'didnt', 'doesnt'}",0.0013198416190057193
2367,"{'doesnt', 'theyre', 'carrel', 'couldt', 'wasnt', 'norvise'}",0.002543450614667232
2368,"{'shool', 'aplication', 'intelligen', 'bs', 'jod', 'alot', 'beacuse', 'learnd', 'studen', 'insted'}",0.008143322475570033
2369,"{'hurd', 'modays', 'dortor', 'easay', 'stree', 'buninesses', 'diffrent', 'deside', 'responsabilty', 'exanple', 'merried', 'excelent', 'alot', 'thaaks', 'suport', 'bullyng', 'borfriend', 'genericname', 'oclock', 'decition', 'exelent', 'resourcess', 'cousing', 'desicion', 's', 'problen', 'sumer', 'conserbe', 'opotrunity', 'histoty', 'evething', 'exteding', 'mesagge', 'teaher', 'inconclusion', 'propername'}",0.007955801104972376
2370,"{'ideasfor', 'perspectivealso', 'perspectiveyou', 'itbut'}",0.0015791551519936833
2371,"{'wasnt', 'isnt'}",0.001110494169905608
2372,set(),0.0
2373,set(),0.0
2374,"{'conclution', 'decition', 'carrer', 'increrase', 'gratuate', 'univercities'}",0.002708803611738149
2375,"{'didnt', 'doesnt', 'whelmed', 'heshe', 'classses', 'hobi', 'stresssed', 'isnt', 'colllege', 'workng'}",0.0024691358024691358
2376,"{'changingspectacularamazing', 'concurring'}",0.0014492753623188406
2377,set(),0.0
2378,set(),0.0
2379,"{'6th', 'sould', 'everytime', 'andbuy', '7th', 'd', 'fordward', 'guitarflute', 'frony', 'thingand', 'atr', 'genericname', 'accidentaly', 'f', 'riht', 'abke', 'genericcity', 'takemy', 'emberrassing', '8th', 'keee', 'bootcamp', 'isvery', 'woukld', 'workoutexercise', 'dosent', 'everythinmg', '9th', 'claases', 'genericschool', 'suppost', 'll'}",0.005339562823293843
2380,set(),0.0
2381,"{'wwekday', 'theyre', 'eventhough', 'faamily', 'benfit', 'involed', 'everyay', 'familys', 'pm'}",0.005829015544041451
2382,"{'t', 'doesnt', 'ellington'}",0.000855431993156544
2383,"{'complite', 'masterd', 'becuase', 'opponion', 'draem', 'garren'}",0.003898635477582846
2384,"{'succesful', 'totry', 'thrid', 'somehting', 'acomplished', 'beacuase', 'postion', 'vaction', 'waht', 'famliy'}",0.005546311702717693
2385,"{'philosopherphysician', 'schweitzer'}",0.0015313935681470138
2386,"{'eqaul', 'accetp', 'pople', 'reflectivebut', 'sonty', 'contantly', 'amreason', 'peolpe', 'necesary'}",0.008670520231213872
2387,"{'sameand', 'healthybecause'}",0.0007410151908114116
2388,"{'sonsdaughters', 'differents', 'complicataed', 'theyre', 'opportunitie', 'descriminate', 'careeer', 'responsibles', 'elavate', 'farthermore', 'inorder', 'desagree', 'adorations', 'apportunitie', 'doesnt', 'litles', 'wich', 'peple', 'apassionated', 'conclusionpeople', 'responsability', 'responsabilities', 'specif'}",0.00867597133157299
2389,"{'abilties', 'capabilites', 'emmits', 'michelangelos', 'selfesteem'}",0.0009769441187964048
2390,"{'tv', 'theyre', '11th', 'youre'}",0.0014301036825169824
2391,"{'confortable', 'agre', 'chuchill', 'conlusion', 'heshe', 'somehing', 'himher', 'importat', 'successed'}",0.005421686746987952
2392,"{'mr', 'occupationi'}",0.0017809439002671415
2393,"{'didnt', 'dosent', 'doesnt', 'ww2', 'wasnt', 'enthusiasmchurchill'}",0.002003338898163606
2394,"{'cunclusion', 'finacial', 'aslo', 'learing', 'plaing', 'instrumnent', 'pople', 'achive', 'techniqes', 'myh', 'diffrent', 'acomplish', 'possiblity', 'intrusted'}",0.00870105655686762
2395,"{'achived', 'surounded', 'asign', 'socail'}",0.001053740779768177
2396,"{'opportuniry', 'selfesteem', 'succes', 'endachievement', 'microsoft'}",0.002880184331797235
2397,"{'anvoidable', 'personand', 'unitl', 'negavtive', 'competely', 'accomlished', 'positve', 'negstive', 'selfconfidence', 'isnt', 'rech', 'psitive', 'belive', 'beacuse'}",0.007891770011273957
2398,"{'communityworld', 'studentname'}",0.0011968880909634949
2399,"{'yourselves', 'habbit', 'easierit', 'doesnt', 'woudnt', 'countinue', 'isnt'}",0.00411764705882353
2400,"{'firstwhen', 'secondwhen', 'workgood'}",0.002112676056338028
2401,"{'didnt', 'bext', 'goinf', 'youre', 'themselve', 'getiing'}",0.004002668445630421
2402,{'opsticals'},0.0003354579000335458
2403,"{'effortbecause', 'problemsome', 'stard', 'furure', 'personif', 'sacricea', 'puch', 'metter', 'happythey', 'everthing', 'wanty', 'thougtht', 'itbefore', 'goog', 'profetionals', 'theey', 'theythey', 'efort', 'vives', 'everybudy', 'fallowing', 'becausesome', 'relaxcrazy', 'futureor', 'poorand', 'duefor', 'doorin', 'areamazing', 'univercityand', 'decite'}",0.010589481115425344
2404,"{'remeber', 'atittude', 'fighthing', 'genericcity', 'genericschool', 'statment', 'genericname'}",0.0056134723336006415
2405,"{'parttimes', 'f'}",0.0008302200083022001
2406,"{'homeworks', 'cinferencing', 'socialice', 'selfconfidence', 'basicaly', 'schoolworks'}",0.00211118930330753
2407,set(),0.0
2408,"{'sourounding', 'vrery', 'theyre', 'imperssions', 'learen', 'thier', 'diffeent', 'spicific', 'prolem', 'sence', 'behavioras', 'emotinal', 'realy', 'encorage', 'sirten', 'socity', 'methen', 'moumints', 'bodeis', 'etheir', 'woluld', 'deppend', 'peple', 'yonger', 'frined', 'figer', 'intersted', 'impreesion', 'senserity', 'proplem', 'apperance', 'imression'}",0.0073563218390804595
2409,"{'releived', 'remeber', 'acually', 'anyday', 'widom', 'oppisite'}",0.0018489984591679508
2410,"{'homeworkthe', '500pm', '300pm'}",0.003076923076923077
2411,"{'b', 'becuase', 'reasonsstudent', 'reasonfor', 'reasonsthey', 'finial'}",0.002888781896966779
2412,"{'shouldnt', 'theyre', 'didnt', 'isnt'}",0.00175054704595186
2413,"{'teamates', 'awarefocus', 'alot', 'comming', 'behaviourself', 'awarenesskindness'}",0.002886002886002886
2414,"{'tlak', 'bacterias', 'scientifics', 'neccesary', 'deliviered', 'youre', 'comminicate', 'anoher'}",0.007434944237918215
2415,set(),0.0
2416,{'tv'},0.0004038772213247173
2417,"{'didnt', 'messi', 'ronaldo', 'aproved', 'anotherwise', 'cristiano', 'desagree'}",0.004281345565749235
2418,"{'didnt', 'genericcity'}",0.00039984006397441024
2419,"{'didnt', 'doesnt'}",0.0010183299389002036
2420,{'doesnt'},0.000321853878339234
2421,"{'fourday', 'fiveday'}",0.0010615711252653928
2422,{'doesnt'},0.00042122999157540015
2423,"{'shouldnt', 'doesnt'}",0.000777000777000777
2424,"{'todays', 'afterwards'}",0.0012360939431396785
2425,"{'picchu', 'cousinsbrothersgrandmaauntsuncle', 'genericcityperu', 'smores', 'camelsride', 'tanbut'}",0.004118050789293068
2426,"{'isnt', 'doesnt'}",0.0005807200929152149
2427,"{'m', 'britishs', 'sussefull', 'somethingand'}",0.0017072129748186087
2428,set(),0.0
2429,"{'pressuare', 'someboby', 'frustate', 'clasess', 'oline', 'responsability', 'techer', 'experince', 'studend', 'experinces', 'lisen'}",0.004680851063829788
2430,"{'nothis', 'alot', 'effortthere', 'successfulreason', 'newyou', 'todaysome', 'easilysome'}",0.005098324836125273
2431,"{'fairi', 'schoolthe'}",0.0005157297576070139
2432,"{'probaly', 'tp', 'themeselves'}",0.002411575562700965
2433,{'genericschool'},0.0003699593044765076
2434,{'didnt'},0.0003098853424233034
2435,set(),0.0
2436,"{'korma', 'gulabgamun', 'theyre', 'thingright', 'lassi', 'culturepeople'}",0.0023228803716608595
2437,"{'parttime', 'fivedays', 'fourday', 'fourdays'}",0.002178649237472767
2438,"{'timesand', 'footballif', 'classroomteachers', 'doesnt', 'himher', 'theyre', 'hisher', 'joying', 'sportsa', 'loosing', 'outbut'}",0.002535146347084582
2439,"{'genericschool', 'genericname'}",0.0010899182561307902
2440,"{'didnt', 'oline', 'confrences', 'confrence', 'familiy', 'genericnamehad', 'benificial'}",0.0023672641190395673
2441,"{'finshed', 'mistkes', 'teamwas', 'drving', 'offfice', 'inderigents', 'prcatices', 'aslo', 'finsh', 'superamlrket', 'indergridents', 'successed', 'succes', 'genericname', 'inderigdeints'}",0.00463678516228748
2442,"{'moneyfrienddo', 'nevre', 'thingsthat', 'friendsthe', 'influening', 'influcedonig', 'familiy', 'youyou', 'formake', 'lifeyou', 'policein', 'influenceim', 'beacuses', 'friebd', 'alsoyou', 'endif', 'jaiil', 'thebfriends', 'richbenficand', 'peopleyou', 'specializ', 'becuaes', 'ued', 'futere', 'beacsue', 'jobsome', 'othre', 'idifferent', 'seeif', 'tryng', 'poblem', 'donig', 'somepeople', 'influnce', 'younever', 'offrice', 'robkinll', 'thisthis', 'beliefe', 'daysome', 'influce', 'whre', 'influecing', 'beacuse'}",0.0124822695035461
2443,"{'cotrol', 'diferent', 'involement', 'schhol', 'regording', 'extracular', 'octivities', 'beconse', 'sothe', 'gradue', 'compling', 'exprerience', 'assingnments'}",0.007015650296815974
2444,"{'4day', 'recourses', 'isnt', 'fourday'}",0.0016835016835016834
2445,{'didnt'},0.0005561735261401557
2446,"{'opinon', 'indentify', 'isnt', 'mrs', 'genericname'}",0.004452359750667854
2447,"{'goodpositive', 'isnt'}",0.0011037527593818985
2448,"{'tripssportsafter', 'monalisa'}",0.0007363770250368188
2449,"{'youre', 'shouldnt', 'eventhough', 'doesnt'}",0.0019455252918287938
2450,"{'sucessful', 'doesnt'}",0.0005060728744939271
2451,{'genericname'},0.0008163265306122449
2452,"{'ms', 'doesnt', 'differents', 'benefict', 'mr', 'unertand', 'isnt', 'sonsiderate', 'oppinion', 'comfortables', 'opportunite'}",0.006257110352673493
2453,"{'downey', 'himher', 'perfectioning', 'jr'}",0.0010070493454179255
2454,"{'differents', 'togeteher', 'extreced', 'bemore', 'consentrated', 'inought', 'cuit', 'responsabiliies', 'estreced', 'enegy', 'enougt', 'importan', 'olso', 'chool', 'anergy', 'peolple', 'beneficts', 'consetrated', 'enyting'}",0.009763617677286743
2455,{'genericname'},0.0008488964346349745
2456,"{'metter', 'footballsoccerbasquetballetc', 'literaly', 'sentece', 'belive', 'wron'}",0.005911330049261084
2457,"{'studentname', 'theyre', 'isnt', 'b'}",0.003827751196172249
2458,set(),0.0
2459,{'beacuse'},0.00038095238095238096
2460,"{'shouldnt', 'theyre', 'didnt', 'studentname'}",0.0020887728459530026
2461,{'finallythe'},0.0003527336860670194
2462,set(),0.0
2463,"{'wasnt', 'genericschool', 'distractive'}",0.001001001001001001
2464,"{'whith', 'oppoortunity', 'genericname'}",0.0007637474541751527
2465,"{'libarians', 'counsuler', 'pickcing', 'attened', 'gradated', 'counsulers', 'libary'}",0.0022236340533672173
2466,"{'shouldnt', 'youre'}",0.0009161704076958314
2467,"{'afired', 'cna', 'konw'}",0.0023237800154918666
2468,"{'yourselves', 'studentsteachers', 'nobecause', 'oppinous', 'b', 'consideraton', 'liveattitude', 'toohaving', 'lifefirst', 'homestudents', 'assitance'}",0.0021020447162239633
2469,set(),0.0
2470,"{'shouldnt', 'doesnt', 'foreversothe', 'everytime', 'somehing', 'sidelike', 'accompish', 'inactively', 'obvioulsy', 'competetors', 'doent', 'yeswe', 'soin', 'continious', 'realxing', 'assesments', 'workng', 'conclusionlast'}",0.005145797598627788
2471,{'recommendable'},0.00037383177570093456
2472,set(),0.0
2473,"{'lubbock', 'didnt', 'wronggood', 'doesnt'}",0.000663239927043608
2474,"{'gourami', 'pleco', 'bunbunshkin', 'asisstants'}",0.0015772870662460567
2475,"{'96c', 'moneyso'}",0.0009182736455463728
2476,"{'teached', 'nowdays', 'aquire', 'admiable', 'hotwheels', 'dieferent', 'somebdy', 'suseptible', 'influeced', 'wasnt', 'tv', 'firts', 'influed', 'influnces', 'becuse', 'respetable'}",0.006825938566552901
2477,"{'withouth', 'thinkig', 'testamnet', 'desagree', 'althought', 'threir'}",0.006237006237006237
2478,"{'picj', 'morebecause', 'envoled', 'beggining', 'isnt', 'studentdesigned', 'th', 'enviorment', 'teacherdesigned', 'envolved'}",0.004260758414997869
2479,"{'voiceskills', 'storesfarms', 'selfreliance', 'familyjobslifestyles', 'doesnt', 'ageracesexcolor', 'jobslifestyles', 'leaderships', 'joblife'}",0.002127156700543607
2480,"{'selfs', 'c', 'b'}",0.004322766570605188
2481,"{'himher', 'slidesswings'}",0.00044023772837332157
2482,"{'churchills', 'theyre', 'hesshes', 'changeand', 'genericnames', 'genericname'}",0.001978891820580475
2483,"{'payton', '3pointers', 'nfl', 'eatdrinksleep', 'tv', 'rb'}",0.002777777777777778
2484,"{'feal', 'cunserned', 'b'}",0.004076086956521739
2485,set(),0.0
2486,"{'vacationsbut', 'studentss', 'adultlife', 'independitzation', 'bacations', 'postion', 'schoolswhere', 'firts'}",0.003935071323167732
2487,"{'3h', 'doesnt'}",0.0028694404591104736
2488,"{'studuents', 'bullys', 'benfits', 'tansportation', 'benfit'}",0.002691065662002153
2489,"{'shouldnt', 'isnt', 'youre'}",0.0015
2490,"{'graduateded', 'doesnt', 'opportunites', 'desicion', 'scientistists', 'collegeuniversity'}",0.001915097350781998
2491,"{'thempeople', 'likeetc', 'kindask', 'wanthowever'}",0.004246284501061571
2492,"{'shouldnt', 'habre', 'puertas', 'voz', 'tv'}",0.0015096618357487923
2493,{'schweitzer'},0.0008130081300813008
2494,{'theirself'},0.0009794319294809011
2495,"{'st', 'workshit', 'becasue', 'classses', 'anothers', 'genericcity', 'thnig', 'genericname'}",0.004742145820983995
2496,set(),0.0
2497,set(),0.0
2498,set(),0.0
2499,"{'tager', 'screed', 'undated', 'dofor', 'conclusionits'}",0.002311604253351826
2500,set(),0.0
2501,"{'c', 'b'}",0.0044943820224719105
2502,set(),0.0
2503,"{'5min', 'payed'}",0.0009832841691248771
2504,"{'locationname', 'didnt', 'benefice', 'doesnt', 'auncle', 'concetration', 'beacuse', 'bounch', 'disrespectfull', 'onlinewhen'}",0.005324813631522897
2505,{'othersyourself'},0.0010526315789473684
2506,"{'didnt', 'theyre', 'isnt'}",0.0013599274705349048
2507,"{'mcdonalds', 'whod', 'doesnt', 'easyway', 'thatll', 'isnt', 'chickfila'}",0.0016347501167678655
2508,"{'didnt', 'hasnt', 'isnt', 'wasnt', 'genericname'}",0.0010595465140919686
2509,"{'conclution', 'cutomer', 'responsbilities', 'teeneger', 'varcity', 'wrold', 'tothis', 'lovd', 'servise'}",0.006097560975609756
2510,"{'b', 'bs'}",0.0008514261387824606
2511,"{'examplesports', 'parentguardians'}",0.0009925558312655087
2512,{'mathand'},0.0007158196134574087
2513,"{'didnt', 'genericname', 'genericnames'}",0.0013901760889712697
2514,"{'traying', 'atracted', 'bahvior'}",0.001692047377326565
2515,"{'worrys', 'afterschool', 'preactice', 'afternoon', 'theachers'}",0.0016420361247947454
2516,"{'undestad', 'becayse', 'neccesary', 'thye', 'importan', 'faildlue', 'dimplo', 'learnd', 'everyitng'}",0.00891089108910891
2517,"{'graduateing', 'classs'}",0.001384083044982699
2518,"{'didnt', 'genericschool', 'genericname'}",0.0013434841021047917
2519,"{'parentson', 'influencerfollower', 'influencers', 'confucius', 'followerinfluencer'}",0.0011706860220088973
2520,"{'essintial', 'counsler', 'doesnt'}",0.001402524544179523
2521,"{'didnt', 'dosent', 'docter', 'thire', 'esol', 'focuse', 'experiance', 'countrys', 'yeaer', 'univerrsity', 'gradute'}",0.004171406901782328
2522,"{'bodyor', 'lookive', 'happysadangry', 'girli', 'wrotethis', 'yearbecause', 'happyeven', 'chilhood', 'diffrent', 'mondaysi', 'lunnock', 'madsador', 'dodidsayor', 'traitsbecause', 'conclusionmy', 'exampleive', 'sadhappy', 'feelingswhen', 'socceror', 'depressedbecause', 'headmy', 'therapits', 'girland', 'happyim', 'oldmy', 'happysador', 'momshe', 'unclu', 'controland', 'beand'}",0.015067805123053743
2523,"{'carrer', 'happend', 'cortrol', 'alwasy', 'companys', 'genericname', 'mintor', 'didnt', 'cotrol', 'churchills', 'succesful', 'experiance', 'hosptal', 'leanred', 'preson', 'recpect', 'marathone', 'exapmle', 'reson'}",0.008388520971302429
2524,"{'shool', 'eschool', 'fourweek', 'doring', 'adoted', 'opion', 'afect', 'extrea', 'fourday', 'disadvanges', 'fiveweek', 'sistem', 'disadvatanges', 'neceessity', 'abouth', 'thre', 'chage', 'workwers'}",0.006107906345436036
2525,"{'didnt', 'schoolname', 'nonpressured', 'youre', 'nonstressful', 'genericname'}",0.0016034206306787815
2526,"{'intresting', 'forcusing', 'carrer', 'doesnt'}",0.0024922118380062306
2527,"{'didnt', 'th'}",0.0015105740181268882
2528,"{'creazy', 'yurself', 'desmostrated', 'demostrate', 'mr', 'razons', 'satify', 'razon'}",0.0030476190476190477
2529,"{'secudule', 'genericschool'}",0.000942951438000943
2530,"{'usif', 'ambittions', 'hopedetermination'}",0.000846740050804403
2531,{'doesnt'},0.0003506311360448808
2532,"{'didnt', 'doesnt', 'genericname'}",0.0013009540329575022
2533,set(),0.0
2534,{'adive'},0.0004137360364087712
2535,"{'aret', 'lubbock', 'selfs', 'isnt', 'mindet'}",0.0021008403361344537
2536,set(),0.0
2537,"{'taks', 'avoing', 'obout', 'alot', 'wotout', 'saltar', 'aplications', 'socialiting', 'decover', 'applicationes', 'relationing', 'whatssap'}",0.003953871499176277
2538,"{'succful', 'follwer', 'aresuccesful', 'andalso', 'laughe', 'succesful', 'affor', 'examplethere', 'mian', 'drugsskiping', 'aslo', 'youre', 'individally', 'healty', 'differnt', 'succes', 'decae'}",0.005847953216374269
2539,"{'classname', 'classwork', 'propername', 'doand'}",0.0016542597187758478
2540,{'studentname'},0.002145922746781116
2541,"{'didnt', 'thatll', 'processll'}",0.0017391304347826088
2542,"{'conclution', 'homewor', 'staf', 'interfer', 'adoptionof', 'thier', 'pmweekday', 'unfaily', 'althogh', 'wethever', 'duing', 'teeagers', 'reassons', 'pm'}",0.010301692420897719
2543,{'becasue'},0.00036563071297989033
2544,"{'didnt', 'comunicate', 'succesful', 'comunicating', 'effords', 'imformation', 'sociatity', 'reallity', 'alredy', 'proyect', 'shouldnt'}",0.0038234271810914148
2545,set(),0.0
2546,set(),0.0
2547,"{'studens', 'serching', 'wich', 'anwsers', 'devide', 'genericname'}",0.0026905829596412557
2548,"{'questinos', 'youre'}",0.0006830601092896175
2549,"{'didnt', 'easyer', 'specialy', 'mistaks'}",0.0024449877750611247
2550,"{'isnt', 'doesnt'}",0.0006027727546714888
2551,"{'michelangelos', 'lifelonging', 'belive', 'resluts'}",0.0012626262626262627
2552,"{'youer', 'isnt', 'youre'}",0.0016602102933038186
2553,"{'youre', 'timeenergy', 'retrogression', 'everydaywhich'}",0.0008789277081960009
2554,"{'additon', 'intresting', 'believie', 'genericname'}",0.0028308563340410475
2555,"{'didnt', 'sucessful', 'procasanate', 'activtiy', 'doesnt', 'succeful', 'expierence', 'positve'}",0.004402861860209136
2556,set(),0.0
2557,"{'hihg', 'clasess', 'preffer', 'rihgt', 'oportunity'}",0.004006410256410256
2558,"{'didnt', 'doesnt'}",0.0007000350017500875
2559,"{'responsiblity', 'familytalk'}",0.0016207455429497568
2560,"{'didnt', 'doesnt'}",0.001100715465052284
2561,"{'k', '12th'}",0.0005102040816326531
2562,"{'examplebill', 'f', 'b', 'classwork', 'examplemy', 'wasnt', 'thous', 'microsoft'}",0.0020181634712411706
2563,"{'eventhough', 'doesnt', 'isnt', 'youre'}",0.0018665422305179655
2564,"{'didnt', 'churchills', 'sagest'}",0.0031545741324921135
2565,"{'p', 'troublebut', 'didnt', 'theyre', 'm'}",0.0011330160888284614
2566,set(),0.0
2567,{'isnt'},0.000727802037845706
2568,set(),0.0
2569,"{'inconlotion', 'programbecause', 'praction', 'shipteamwork'}",0.002962962962962963
2570,{'realy'},0.0005521811154058532
2571,"{'habbit', 'veiw', 'afterschool', 'alot', 'theyre', 'aroundjoke', 'enteract', 'shouldnt', 'sudnets'}",0.004552352048558422
2572,"{'wendsday', 'againand', 'resteront', 'mr', 'br', 'genericname'}",0.006230529595015576
2573,{'theirself'},0.0003924646781789639
2574,set(),0.0
2575,"{'m', 'p', 'miscomplete', 'doesnt'}",0.0008869179600886918
2576,"{'practing', 'ellingtons', 'ellington'}",0.001122334455667789
